Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2004.0,1,446,0.02,0.02,0.0,0.01,0.04
2010.0,4,158,0.04,0.0,0.0,0.0,0.04
2005.0,0,545,0.02,0.02,0.0,0.01,0.04
2008.0,1,230,0.0,0.0,0.04,0.0,0.04
2009.0,10,5,0.0,0.04,0.0,0.0,0.04
2003.0,6,17,0.03,0.01,0.0,0.0,0.04
2008.0,2,301,0.0,0.0,0.04,0.0,0.04
2006.0,2,347,0.0,0.0,0.04,0.0,0.04
2010.0,1,30,0.0,0.0,0.04,0.0,0.04
2011.0,10,112,0.0,0.04,0.0,0.0,0.04
2009.0,0,493,0.0,0.0,0.04,0.0,0.04
2006.0,3,275,0.02,0.0,0.02,0.0,0.04
2011.0,4,530,0.0,0.04,0.0,0.0,0.04
2005.0,10,198,0.03,0.01,0.0,0.0,0.04
2009.0,10,427,0.02,0.02,0.0,0.0,0.04
2013.0,9,347,0.0,0.0,0.04,0.0,0.04
2006.0,0,488,0.04,0.0,0.0,0.0,0.04
2008.0,0,500,0.04,0.0,0.0,0.0,0.04
2001.0,0,486,0.03,0.01,0.0,0.0,0.04
2008.0,8,409,0.04,0.0,0.0,0.0,0.04
2011.0,0,87,0.0,0.0,0.04,0.0,0.04
2008.0,1,280,0.04,0.0,0.0,0.0,0.04
2008.0,0,288,0.02,0.02,0.0,0.01,0.04
2016.0,3,166,0.0,0.0,0.04,0.0,0.04
2006.0,1,301,0.0,0.0,0.04,0.0,0.04
2014.0,0,166,0.0,0.0,0.04,0.0,0.04
2009.0,5,378,0.04,0.0,0.0,0.0,0.04
2002.0,0,21,0.03,0.01,0.0,0.0,0.04
2006.0,6,138,0.03,0.01,0.0,0.0,0.04
2016.0,0,362,0.0,0.0,0.04,0.0,0.04
2000.0,9,275,0.02,0.02,0.0,0.0,0.04
2001.0,0,324,0.0,0.0,0.04,0.0,0.04
2010.0,0,257,0.0,0.04,0.0,0.0,0.04
2007.0,8,468,0.04,0.0,0.0,0.0,0.04
2013.0,2,347,0.0,0.0,0.04,0.0,0.04
2004.0,4,198,0.03,0.01,0.0,0.0,0.04
2010.0,8,296,0.04,0.0,0.0,0.0,0.04
2009.0,9,275,0.0,0.0,0.04,0.0,0.04
2002.0,10,138,0.0,0.0,0.04,0.0,0.04
2009.0,9,6,0.04,0.0,0.0,0.0,0.04
2001.0,10,4,0.02,0.02,0.0,0.0,0.04
2016.0,3,37,0.0,0.0,0.04,0.0,0.04
2004.0,5,232,0.0,0.0,0.04,0.0,0.04
2006.0,9,138,0.01,0.02,0.0,0.01,0.04
2011.0,3,359,0.0,0.0,0.04,0.0,0.04
2003.0,2,224,0.03,0.01,0.0,0.0,0.04
2007.0,5,525,0.03,0.01,0.0,0.0,0.04
2016.0,0,347,0.0,0.0,0.04,0.0,0.04
2002.0,10,321,0.03,0.01,0.0,0.0,0.04
2002.0,9,138,0.01,0.02,0.0,0.01,0.04
2004.0,11,46,0.0,0.03,0.0,0.01,0.04
2014.0,1,262,0.0,0.0,0.04,0.0,0.04
2011.0,8,120,0.04,0.0,0.0,0.0,0.04
2003.0,10,325,0.03,0.01,0.0,0.0,0.04
2007.0,0,99,0.04,0.0,0.0,0.0,0.04
2005.0,3,446,0.0,0.0,0.04,0.0,0.04
2007.0,7,207,0.0,0.0,0.04,0.0,0.04
2001.0,11,138,0.0,0.04,0.0,0.01,0.04
2011.0,1,525,0.01,0.02,0.0,0.01,0.04
2012.0,0,170,0.0,0.04,0.0,0.0,0.04
2009.0,11,488,0.0,0.03,0.0,0.01,0.04
2008.0,4,409,0.04,0.0,0.0,0.0,0.04
2010.0,3,70,0.04,0.0,0.0,0.0,0.04
2005.0,7,85,0.0,0.03,0.0,0.01,0.04
2006.0,10,494,0.03,0.01,0.0,0.0,0.04
2008.0,0,85,0.01,0.02,0.0,0.01,0.04
2011.0,1,230,0.0,0.0,0.04,0.0,0.04
2006.0,3,359,0.0,0.0,0.04,0.0,0.04
2009.0,9,6,0.04,0.0,0.0,0.0,0.04
2011.0,5,530,0.0,0.04,0.0,0.01,0.04
2010.0,1,160,0.0,0.04,0.0,0.01,0.04
2005.0,8,438,0.03,0.01,0.0,0.0,0.04
2012.0,0,347,0.0,0.0,0.04,0.0,0.04
2007.0,2,6,0.03,0.0,0.0,0.0,0.04
2016.0,0,465,0.0,0.04,0.0,0.01,0.04
2006.0,3,494,0.04,0.0,0.0,0.0,0.04
2015.0,2,347,0.0,0.0,0.04,0.0,0.04
2016.0,0,502,0.02,0.02,0.0,0.0,0.04
2004.0,2,53,0.03,0.01,0.0,0.0,0.04
2013.0,0,347,0.0,0.0,0.04,0.0,0.04
2015.0,0,525,0.03,0.0,0.0,0.0,0.04
2007.0,9,432,0.0,0.0,0.04,0.0,0.04
2011.0,7,362,0.0,0.0,0.04,0.0,0.04
2006.0,6,347,0.04,0.0,0.0,0.0,0.04
2009.0,0,462,0.0,0.0,0.04,0.0,0.04
2006.0,11,525,0.0,0.03,0.0,0.01,0.04
2008.0,7,200,0.04,0.0,0.0,0.0,0.04
2008.0,3,347,0.0,0.0,0.04,0.0,0.04
2008.0,0,275,0.04,0.0,0.0,0.0,0.04
2011.0,10,446,0.0,0.03,0.0,0.01,0.04
2008.0,5,57,0.04,0.0,0.0,0.0,0.04
2009.0,11,29,0.0,0.03,0.0,0.01,0.04
2007.0,6,91,0.0,0.03,0.0,0.01,0.04
2010.0,1,412,0.0,0.0,0.04,0.0,0.04
2000.0,3,500,0.02,0.02,0.0,0.01,0.04
2008.0,6,482,0.0,0.03,0.0,0.01,0.04
2005.0,5,456,0.04,0.0,0.0,0.0,0.04
2007.0,10,275,0.0,0.0,0.04,0.0,0.04
2012.0,10,494,0.04,0.0,0.0,0.0,0.04
2007.0,1,138,0.0,0.0,0.04,0.0,0.04
1996.0,7,144,0.0,0.0,0.04,0.0,0.04
2008.0,6,482,0.03,0.01,0.0,0.0,0.04
2007.0,5,172,0.01,0.03,0.0,0.0,0.04
2015.0,2,301,0.01,0.0,0.02,0.0,0.04
2005.0,11,137,0.0,0.04,0.0,0.0,0.04
2006.0,0,111,0.04,0.0,0.0,0.0,0.04
2008.0,9,275,0.0,0.0,0.04,0.0,0.04
2010.0,1,263,0.0,0.0,0.04,0.0,0.04
2011.0,1,502,0.01,0.03,0.0,0.0,0.04
2009.0,3,446,0.0,0.04,0.0,0.01,0.04
2012.0,3,525,0.04,0.0,0.0,0.0,0.04
2005.0,10,577,0.02,0.02,0.0,0.01,0.04
2011.0,1,7,0.0,0.0,0.04,0.0,0.04
2013.0,8,85,0.0,0.03,0.0,0.01,0.04
2010.0,9,488,0.04,0.0,0.0,0.0,0.04
2007.0,6,70,0.03,0.0,0.0,0.0,0.04
2004.0,9,198,0.03,0.01,0.0,0.0,0.04
2008.0,1,107,0.0,0.0,0.04,0.0,0.04
2010.0,7,347,0.0,0.0,0.04,0.0,0.04
2003.0,11,323,0.01,0.02,0.0,0.01,0.04
2012.0,2,89,0.04,0.0,0.0,0.0,0.04
2001.0,8,4,0.02,0.02,0.0,0.01,0.04
1998.0,10,275,0.0,0.0,0.04,0.0,0.04
2007.0,10,191,0.0,0.0,0.04,0.0,0.04
2004.0,0,138,0.03,0.01,0.0,0.0,0.04
2011.0,1,230,0.0,0.0,0.04,0.0,0.04
2006.0,3,500,0.03,0.0,0.0,0.0,0.04
2009.0,5,347,0.0,0.0,0.04,0.0,0.04
2005.0,2,85,0.03,0.01,0.0,0.0,0.04
2016.0,11,494,0.01,0.02,0.0,0.01,0.04
2007.0,11,488,0.01,0.03,0.0,0.01,0.04
1995.0,8,413,0.02,0.02,0.0,0.0,0.04
2012.0,7,462,0.0,0.0,0.04,0.0,0.04
2007.0,5,407,0.04,0.0,0.0,0.0,0.04
1998.0,10,177,0.02,0.02,0.0,0.0,0.04
2000.0,10,275,0.04,0.0,0.0,0.0,0.04
2011.0,11,530,0.0,0.03,0.0,0.01,0.04
1998.0,10,275,0.04,0.0,0.0,0.0,0.04
2010.0,10,500,0.0,0.0,0.04,0.0,0.04
2010.0,0,347,0.0,0.0,0.04,0.0,0.04
2007.0,8,545,0.03,0.0,0.0,0.0,0.04
2006.0,6,446,0.03,0.01,0.0,0.01,0.04
1996.0,1,453,0.0,0.0,0.04,0.0,0.04
1994.0,10,446,0.0,0.0,0.04,0.0,0.04
2012.0,0,275,0.0,0.0,0.04,0.0,0.04
2005.0,0,488,0.02,0.02,0.0,0.01,0.04
2009.0,8,568,0.04,0.0,0.0,0.0,0.04
2011.0,10,381,0.0,0.03,0.0,0.01,0.04
2011.0,1,230,0.0,0.0,0.04,0.0,0.04
1995.0,7,118,0.0,0.0,0.04,0.0,0.04
2005.0,11,494,0.03,0.01,0.0,0.0,0.04
2011.0,6,1,0.0,0.03,0.0,0.01,0.04
2012.0,0,230,0.0,0.0,0.04,0.0,0.04
2002.0,10,21,0.03,0.01,0.0,0.0,0.04
2011.0,7,166,0.0,0.0,0.04,0.0,0.04
2010.0,6,122,0.04,0.0,0.0,0.0,0.04
2011.0,8,30,0.0,0.0,0.04,0.0,0.04
2012.0,0,184,0.0,0.04,0.0,0.0,0.04
2012.0,10,494,0.04,0.0,0.0,0.0,0.04
2003.0,0,494,0.0,0.03,0.0,0.01,0.04
2007.0,10,530,0.03,0.01,0.0,0.0,0.04
2009.0,0,275,0.0,0.0,0.04,0.0,0.04
1995.0,6,63,0.0,0.0,0.04,0.0,0.04
2010.0,10,530,0.03,0.0,0.0,0.0,0.04
2010.0,3,543,0.04,0.0,0.0,0.0,0.04
1999.0,11,347,0.0,0.0,0.04,0.0,0.04
1999.0,6,525,0.03,0.01,0.0,0.0,0.04
1999.0,11,241,0.03,0.01,0.0,0.0,0.04
1999.0,6,238,0.03,0.01,0.0,0.0,0.04
2000.0,4,241,0.03,0.01,0.0,0.0,0.04
2003.0,4,53,0.03,0.01,0.0,0.0,0.04
1998.0,2,275,0.03,0.01,0.0,0.0,0.04
2003.0,0,492,0.0,0.0,0.04,0.0,0.04
2012.0,0,19,0.0,0.0,0.04,0.0,0.04
2002.0,4,488,0.03,0.01,0.0,0.0,0.04
2011.0,7,500,0.0,0.0,0.04,0.0,0.04
2007.0,5,126,0.01,0.02,0.0,0.0,0.04
2005.0,11,91,0.03,0.01,0.0,0.0,0.04
2012.0,0,85,0.0,0.03,0.0,0.01,0.04
2012.0,10,19,0.0,0.0,0.04,0.0,0.04
2007.0,0,500,0.03,0.0,0.01,0.0,0.04
2005.0,10,296,0.04,0.0,0.0,0.0,0.04
1998.0,8,347,0.02,0.02,0.0,0.0,0.04
2010.0,3,525,0.04,0.0,0.0,0.0,0.04
2012.0,6,530,0.04,0.0,0.0,0.0,0.04
2009.0,7,456,0.0,0.0,0.04,0.0,0.04
2014.0,0,456,0.0,0.03,0.0,0.01,0.04
2013.0,10,446,0.0,0.0,0.04,0.0,0.04
2007.0,1,446,0.0,0.0,0.04,0.0,0.04
2009.0,5,88,0.04,0.0,0.0,0.0,0.04
2016.0,2,347,0.03,0.01,0.0,0.0,0.04
2011.0,1,230,0.0,0.0,0.04,0.0,0.04
2008.0,8,446,0.0,0.0,0.04,0.0,0.04
2002.0,6,142,0.02,0.02,0.0,0.01,0.04
2008.0,3,227,0.0,0.0,0.04,0.0,0.04
2009.0,1,347,0.0,0.0,0.04,0.0,0.04
2006.0,7,500,0.0,0.0,0.04,0.0,0.04
2014.0,0,6,0.0,0.04,0.0,0.0,0.04
2014.0,1,212,0.0,0.0,0.04,0.0,0.04
2007.0,11,545,0.0,0.03,0.0,0.01,0.04
2002.0,10,525,0.03,0.01,0.0,0.0,0.04
2009.0,9,525,0.04,0.0,0.0,0.0,0.04
2012.0,7,156,0.0,0.0,0.04,0.0,0.04
2008.0,0,494,0.02,0.02,0.0,0.01,0.04
2010.0,3,567,0.04,0.0,0.0,0.0,0.04
2006.0,1,243,0.0,0.0,0.04,0.0,0.04
2014.0,11,500,0.03,0.0,0.0,0.01,0.04
2003.0,10,275,0.02,0.02,0.0,0.01,0.04
2009.0,2,301,0.0,0.0,0.04,0.0,0.04
2006.0,3,491,0.0,0.0,0.04,0.0,0.04
2003.0,4,53,0.03,0.01,0.0,0.0,0.04
2005.0,7,343,0.0,0.03,0.0,0.01,0.04
2010.0,11,265,0.03,0.0,0.0,0.0,0.04
2012.0,2,89,0.04,0.0,0.0,0.0,0.04
2007.0,2,438,0.0,0.0,0.04,0.0,0.04
2007.0,3,525,0.0,0.04,0.0,0.0,0.04
2016.0,7,465,0.0,0.0,0.04,0.0,0.04
2013.0,1,98,0.0,0.0,0.04,0.0,0.04
2010.0,1,525,0.0,0.03,0.0,0.01,0.04
2011.0,1,263,0.0,0.0,0.04,0.0,0.04
2007.0,10,525,0.03,0.0,0.0,0.0,0.04
2009.0,11,120,0.0,0.03,0.0,0.01,0.04
2006.0,0,494,0.03,0.01,0.0,0.0,0.04
2004.0,5,359,0.0,0.0,0.04,0.0,0.04
2009.0,0,109,0.04,0.0,0.0,0.0,0.04
2009.0,8,110,0.03,0.0,0.0,0.0,0.04
2009.0,11,159,0.0,0.0,0.04,0.0,0.04
2009.0,5,430,0.04,0.0,0.0,0.0,0.04
2007.0,3,347,0.0,0.0,0.04,0.0,0.04
1995.0,9,218,0.0,0.0,0.04,0.0,0.04
2004.0,3,555,0.03,0.01,0.0,0.0,0.04
2011.0,1,230,0.0,0.0,0.04,0.0,0.04
2010.0,1,275,0.0,0.0,0.04,0.0,0.04
2013.0,0,85,0.0,0.03,0.0,0.01,0.04
2010.0,2,347,0.0,0.0,0.04,0.0,0.04
2011.0,0,456,0.0,0.0,0.04,0.0,0.04
2011.0,2,7,0.02,0.0,0.02,0.0,0.04
2010.0,10,530,0.04,0.0,0.0,0.0,0.04
2007.0,8,525,0.03,0.0,0.0,0.0,0.04
2009.0,7,301,0.0,0.0,0.04,0.0,0.04
2008.0,1,347,0.0,0.0,0.04,0.0,0.04
2008.0,1,412,0.0,0.0,0.04,0.0,0.04
2003.0,2,446,0.02,0.01,0.0,0.0,0.04
2004.0,0,446,0.02,0.01,0.0,0.0,0.04
2008.0,1,14,0.0,0.0,0.04,0.0,0.04
2006.0,5,275,0.04,0.0,0.0,0.0,0.04
2003.0,6,53,0.03,0.01,0.0,0.0,0.04
2012.0,1,530,0.0,0.0,0.04,0.0,0.04
2009.0,6,138,0.0,0.03,0.0,0.0,0.04
2009.0,0,53,0.04,0.0,0.0,0.0,0.04
2009.0,10,347,0.02,0.02,0.0,0.0,0.04
1997.0,11,138,0.02,0.01,0.0,0.0,0.04
2014.0,0,275,0.01,0.03,0.0,0.0,0.04
2007.0,2,6,0.0,0.0,0.04,0.0,0.04
1997.0,0,542,0.02,0.01,0.0,0.0,0.04
2002.0,10,525,0.03,0.01,0.0,0.0,0.04
2008.0,8,567,0.04,0.0,0.0,0.0,0.04
2015.0,0,381,0.0,0.0,0.04,0.0,0.04
2010.0,7,138,0.0,0.03,0.0,0.01,0.04
2015.0,0,500,0.0,0.0,0.04,0.0,0.04
2005.0,9,21,0.01,0.03,0.0,0.01,0.04
2009.0,6,482,0.0,0.03,0.0,0.01,0.04
2006.0,1,142,0.03,0.01,0.0,0.0,0.04
2015.0,9,138,0.0,0.04,0.0,0.0,0.04
1995.0,3,455,0.0,0.0,0.04,0.0,0.04
2015.0,0,166,0.0,0.0,0.04,0.0,0.04
2011.0,9,120,0.02,0.01,0.0,0.0,0.04
2005.0,3,347,0.0,0.0,0.04,0.0,0.04
2010.0,1,362,0.0,0.0,0.04,0.0,0.04
2005.0,2,347,0.03,0.01,0.0,0.0,0.04
2010.0,3,494,0.02,0.01,0.0,0.0,0.04
2008.0,3,555,0.02,0.01,0.0,0.0,0.04
2016.0,1,347,0.0,0.0,0.04,0.0,0.04
1999.0,10,275,0.02,0.01,0.0,0.0,0.04
2004.0,10,198,0.02,0.01,0.0,0.0,0.04
2006.0,11,150,0.01,0.0,0.03,0.0,0.04
2006.0,0,545,0.01,0.02,0.0,0.01,0.04
2009.0,10,160,0.01,0.02,0.0,0.01,0.04
2006.0,10,138,0.03,0.0,0.0,0.0,0.04
2007.0,11,488,0.01,0.02,0.0,0.01,0.04
2002.0,7,347,0.0,0.0,0.04,0.0,0.04
2015.0,7,231,0.0,0.0,0.04,0.0,0.04
2001.0,1,241,0.02,0.01,0.0,0.0,0.04
2006.0,9,494,0.01,0.03,0.0,0.01,0.04
2009.0,5,568,0.03,0.0,0.0,0.0,0.04
2015.0,1,6,0.03,0.01,0.0,0.0,0.04
1998.0,11,138,0.02,0.01,0.0,0.0,0.04
2012.0,0,347,0.0,0.0,0.04,0.0,0.04
2001.0,5,420,0.03,0.01,0.0,0.0,0.04
2009.0,9,43,0.0,0.0,0.04,0.0,0.04
2010.0,7,500,0.0,0.0,0.04,0.0,0.04
2015.0,7,154,0.0,0.0,0.04,0.0,0.04
2002.0,6,91,0.03,0.01,0.0,0.0,0.04
1999.0,5,53,0.02,0.01,0.0,0.0,0.04
2015.0,5,273,0.0,0.04,0.0,0.0,0.04
2016.0,3,500,0.0,0.0,0.04,0.0,0.04
2006.0,11,545,0.0,0.03,0.0,0.01,0.04
2007.0,6,530,0.0,0.0,0.04,0.0,0.04
2016.0,0,242,0.03,0.0,0.0,0.0,0.04
2009.0,3,330,0.0,0.04,0.0,0.0,0.04
2001.0,0,347,0.0,0.0,0.04,0.0,0.04
2007.0,0,138,0.0,0.03,0.0,0.01,0.04
2006.0,2,347,0.03,0.01,0.0,0.0,0.04
2007.0,3,296,0.04,0.0,0.0,0.0,0.04
2010.0,10,567,0.04,0.0,0.0,0.0,0.04
2005.0,0,221,0.02,0.01,0.0,0.0,0.04
2015.0,0,286,0.0,0.04,0.0,0.0,0.04
2009.0,6,567,0.04,0.0,0.0,0.0,0.04
2016.0,10,31,0.0,0.03,0.0,0.01,0.04
2008.0,1,7,0.0,0.0,0.04,0.0,0.04
2009.0,6,70,0.0,0.02,0.0,0.01,0.04
2003.0,8,323,0.01,0.02,0.0,0.01,0.04
2016.0,3,446,0.01,0.0,0.02,0.0,0.04
2016.0,0,109,0.0,0.0,0.04,0.0,0.04
2015.0,0,359,0.0,0.0,0.04,0.0,0.04
2003.0,6,91,0.03,0.01,0.0,0.0,0.04
2009.0,3,525,0.03,0.0,0.0,0.0,0.04
2011.0,3,433,0.0,0.03,0.0,0.0,0.04
1995.0,3,447,0.0,0.0,0.04,0.0,0.04
2004.0,6,436,0.0,0.03,0.0,0.01,0.04
2005.0,6,456,0.02,0.01,0.0,0.01,0.04
2006.0,5,347,0.0,0.0,0.04,0.0,0.04
2007.0,11,430,0.04,0.0,0.0,0.0,0.04
2001.0,4,525,0.02,0.01,0.0,0.0,0.04
2008.0,1,566,0.04,0.0,0.0,0.0,0.04
2006.0,0,500,0.0,0.0,0.04,0.0,0.04
1999.0,1,347,0.02,0.01,0.0,0.0,0.04
1997.0,8,275,0.02,0.01,0.0,0.0,0.04
2012.0,0,347,0.0,0.0,0.04,0.0,0.04
2002.0,10,144,0.0,0.0,0.04,0.0,0.04
2010.0,5,162,0.02,0.02,0.0,0.0,0.04
2009.0,0,488,0.0,0.03,0.0,0.01,0.04
2004.0,0,138,0.0,0.03,0.0,0.01,0.04
1999.0,11,324,0.02,0.01,0.0,0.0,0.04
1996.0,8,508,0.02,0.01,0.0,0.0,0.04
2010.0,3,471,0.04,0.0,0.0,0.0,0.04
1996.0,10,413,0.02,0.01,0.0,0.0,0.04
2015.0,0,549,0.0,0.04,0.0,0.0,0.04
2009.0,1,120,0.0,0.03,0.0,0.01,0.04
1997.0,9,138,0.02,0.01,0.0,0.0,0.04
2004.0,0,347,0.03,0.01,0.0,0.0,0.04
1996.0,2,437,0.0,0.0,0.04,0.0,0.04
2012.0,3,525,0.02,0.01,0.0,0.0,0.04
2015.0,11,494,0.0,0.04,0.0,0.0,0.04
2002.0,0,488,0.03,0.01,0.0,0.0,0.04
2015.0,0,362,0.03,0.0,0.0,0.0,0.04
1999.0,3,275,0.02,0.01,0.0,0.0,0.04
2012.0,0,347,0.0,0.0,0.04,0.0,0.04
2005.0,0,158,0.03,0.01,0.0,0.0,0.04
2012.0,0,347,0.0,0.0,0.04,0.0,0.04
2015.0,10,518,0.0,0.04,0.0,0.0,0.04
2004.0,1,240,0.02,0.01,0.0,0.0,0.04
2006.0,3,565,0.0,0.0,0.04,0.0,0.04
2002.0,8,21,0.03,0.01,0.0,0.0,0.04
2009.0,11,500,0.0,0.0,0.04,0.0,0.04
2014.0,1,362,0.0,0.0,0.04,0.0,0.04
2006.0,10,275,0.0,0.0,0.04,0.0,0.04
2015.0,9,530,0.0,0.04,0.0,0.0,0.04
2015.0,1,7,0.0,0.0,0.04,0.0,0.04
2011.0,1,347,0.0,0.0,0.04,0.0,0.04
2007.0,9,137,0.03,0.0,0.0,0.0,0.04
2002.0,10,275,0.03,0.01,0.0,0.0,0.04
2006.0,8,21,0.03,0.0,0.0,0.0,0.04
2015.0,3,347,0.0,0.0,0.04,0.0,0.04
2002.0,10,275,0.0,0.0,0.04,0.0,0.04
2006.0,1,48,0.0,0.0,0.04,0.0,0.04
2009.0,6,531,0.03,0.0,0.0,0.0,0.04
2008.0,1,456,0.0,0.0,0.04,0.0,0.04
2007.0,10,525,0.03,0.0,0.0,0.0,0.04
2008.0,8,122,0.03,0.0,0.0,0.0,0.04
2005.0,3,296,0.03,0.0,0.0,0.0,0.04
2013.0,0,85,0.03,0.0,0.0,0.0,0.04
2011.0,7,229,0.02,0.01,0.0,0.0,0.04
2003.0,11,189,0.0,0.03,0.0,0.01,0.04
2006.0,7,359,0.0,0.0,0.04,0.0,0.04
2005.0,6,566,0.03,0.01,0.0,0.0,0.04
2009.0,6,27,0.03,0.0,0.0,0.0,0.04
2016.0,8,85,0.03,0.0,0.0,0.0,0.04
2008.0,1,232,0.03,0.0,0.0,0.0,0.04
2014.0,7,500,0.0,0.0,0.04,0.0,0.04
2014.0,0,500,0.01,0.03,0.0,0.0,0.04
2015.0,0,286,0.0,0.03,0.0,0.0,0.04
2014.0,7,206,0.03,0.01,0.0,0.01,0.04
2007.0,10,138,0.02,0.01,0.0,0.0,0.04
2008.0,9,275,0.03,0.0,0.0,0.0,0.04
2008.0,1,346,0.0,0.0,0.04,0.0,0.04
2004.0,0,275,0.02,0.01,0.0,0.0,0.04
2002.0,8,525,0.03,0.01,0.0,0.0,0.04
2010.0,1,263,0.0,0.0,0.04,0.0,0.04
2007.0,8,138,0.0,0.03,0.0,0.0,0.04
2010.0,3,109,0.0,0.0,0.04,0.0,0.04
2007.0,5,430,0.03,0.0,0.0,0.0,0.04
2002.0,0,21,0.03,0.01,0.0,0.0,0.04
2010.0,7,85,0.0,0.0,0.04,0.0,0.04
2014.0,6,500,0.0,0.0,0.04,0.0,0.04
2009.0,8,200,0.03,0.0,0.0,0.0,0.04
2003.0,4,182,0.03,0.01,0.0,0.0,0.04
2015.0,10,525,0.0,0.03,0.0,0.01,0.04
1994.0,2,477,0.0,0.0,0.04,0.0,0.04
2006.0,11,230,0.0,0.0,0.04,0.0,0.04
2005.0,7,6,0.02,0.01,0.0,0.0,0.04
2012.0,0,230,0.0,0.0,0.04,0.0,0.04
1999.0,5,347,0.02,0.01,0.0,0.0,0.04
2013.0,1,230,0.0,0.0,0.04,0.0,0.04
2014.0,7,347,0.0,0.0,0.04,0.0,0.04
2007.0,1,109,0.0,0.0,0.04,0.0,0.04
2005.0,0,347,0.03,0.01,0.0,0.0,0.04
2011.0,4,160,0.0,0.03,0.0,0.01,0.04
2016.0,3,166,0.0,0.0,0.04,0.0,0.04
2008.0,3,109,0.0,0.0,0.04,0.0,0.04
2011.0,11,530,0.0,0.03,0.0,0.0,0.04
2004.0,4,494,0.03,0.01,0.0,0.0,0.04
2015.0,0,138,0.03,0.0,0.0,0.01,0.04
2009.0,1,7,0.0,0.0,0.04,0.0,0.04
2009.0,11,37,0.0,0.0,0.04,0.0,0.04
2012.0,7,362,0.0,0.0,0.04,0.0,0.04
2006.0,2,232,0.02,0.01,0.0,0.0,0.04
2013.0,1,114,0.0,0.03,0.0,0.0,0.04
2009.0,1,500,0.0,0.0,0.04,0.0,0.04
1998.0,7,362,0.02,0.01,0.0,0.0,0.04
2015.0,10,138,0.0,0.03,0.0,0.01,0.04
2016.0,8,21,0.01,0.02,0.0,0.0,0.04
2009.0,3,295,0.02,0.01,0.0,0.0,0.04
2008.0,5,252,0.03,0.0,0.0,0.0,0.04
2006.0,6,456,0.0,0.0,0.04,0.0,0.04
2005.0,8,85,0.02,0.01,0.0,0.0,0.04
2008.0,3,206,0.0,0.0,0.04,0.0,0.04
2002.0,6,347,0.03,0.01,0.0,0.0,0.04
2003.0,11,323,0.01,0.02,0.0,0.0,0.04
2000.0,2,446,0.0,0.0,0.04,0.0,0.04
2005.0,0,275,0.03,0.01,0.0,0.0,0.04
2009.0,5,402,0.02,0.01,0.0,0.0,0.04
2016.0,1,212,0.0,0.0,0.04,0.0,0.04
2011.0,0,275,0.02,0.01,0.0,0.01,0.04
2007.0,5,101,0.03,0.0,0.0,0.0,0.04
2005.0,0,85,0.03,0.01,0.0,0.0,0.04
2007.0,7,525,0.0,0.0,0.04,0.0,0.04
2002.0,8,529,0.03,0.01,0.0,0.0,0.04
2008.0,5,3,0.0,0.03,0.0,0.01,0.04
2007.0,3,446,0.0,0.0,0.04,0.0,0.04
2011.0,1,230,0.0,0.0,0.04,0.0,0.04
2010.0,11,500,0.0,0.0,0.04,0.0,0.04
2010.0,1,456,0.0,0.0,0.04,0.0,0.04
2011.0,5,370,0.03,0.0,0.0,0.0,0.04
2009.0,1,230,0.0,0.0,0.04,0.0,0.04
2007.0,11,545,0.0,0.03,0.0,0.01,0.04
2003.0,10,255,0.03,0.01,0.0,0.0,0.04
2006.0,10,446,0.0,0.0,0.04,0.0,0.04
2008.0,8,120,0.0,0.03,0.0,0.01,0.04
2009.0,10,275,0.0,0.0,0.04,0.0,0.04
2004.0,8,347,0.02,0.01,0.0,0.0,0.04
2015.0,7,347,0.0,0.0,0.04,0.0,0.04
2006.0,1,275,0.0,0.0,0.04,0.0,0.04
2005.0,3,525,0.02,0.01,0.0,0.0,0.04
2012.0,0,85,0.0,0.0,0.04,0.0,0.04
2009.0,11,525,0.0,0.03,0.0,0.01,0.04
1996.0,3,372,0.02,0.01,0.0,0.0,0.04
2010.0,9,530,0.03,0.0,0.0,0.0,0.04
2003.0,10,232,0.03,0.01,0.0,0.0,0.04
2003.0,8,56,0.03,0.01,0.0,0.0,0.04
2006.0,10,482,0.03,0.0,0.0,0.0,0.04
1994.0,10,446,0.0,0.0,0.04,0.0,0.04
2004.0,1,289,0.03,0.01,0.0,0.0,0.04
1998.0,11,545,0.0,0.03,0.0,0.01,0.04
2007.0,11,63,0.0,0.0,0.04,0.0,0.04
2004.0,3,500,0.0,0.0,0.04,0.0,0.04
2007.0,0,137,0.0,0.03,0.0,0.01,0.04
2010.0,8,86,0.0,0.0,0.04,0.0,0.04
2013.0,3,109,0.01,0.02,0.0,0.0,0.04
2008.0,3,182,0.03,0.0,0.0,0.0,0.04
2001.0,0,60,0.03,0.01,0.0,0.0,0.04
2015.0,0,347,0.0,0.03,0.0,0.0,0.04
2009.0,7,500,0.0,0.0,0.04,0.0,0.04
2007.0,2,530,0.03,0.0,0.0,0.0,0.04
2010.0,10,515,0.0,0.03,0.0,0.01,0.04
1999.0,7,500,0.02,0.01,0.0,0.0,0.04
2007.0,7,257,0.0,0.03,0.0,0.01,0.04
2009.0,3,296,0.03,0.0,0.0,0.0,0.04
2010.0,7,446,0.0,0.03,0.0,0.01,0.04
2014.0,0,347,0.01,0.02,0.0,0.0,0.04
2015.0,11,500,0.0,0.0,0.04,0.0,0.04
